repo https://github.com/CBIIT/ccdi-dcc-model
commit c775375
node	property	value_or_TYPE
exposure	time_between_waking_and_first_smoke	31-60 Minutes
exposure	time_between_waking_and_first_smoke	6-30 Minutes
exposure	time_between_waking_and_first_smoke	After 60 Minutes
exposure	time_between_waking_and_first_smoke	Not Reported
exposure	time_between_waking_and_first_smoke	Unknown
exposure	time_between_waking_and_first_smoke	Within 5 Minutes
exposure	tobacco_smoking_onset_year	INTEGER
exposure	tobacco_smoking_quit_year	INTEGER
exposure	tobacco_smoking_status	1 (Lifelong Non-Smoker)
exposure	tobacco_smoking_status	2 (Current Smoker)
exposure	tobacco_smoking_status	3 (Current Reformed Smoker for > 15 yrs)
exposure	tobacco_smoking_status	4 (Current Reformed Smoker for < or = 15 yrs)
exposure	tobacco_smoking_status	5 (Current Reformed Smoker, Duration Not Specified)
exposure	tobacco_smoking_status	7 (Smoking history not documented)
exposure	tobacco_smoking_status	Not Reported
exposure	tobacco_smoking_status	Unknown
exposure	years_smoked	NUMBER
family_relationship	family_id	STRING
family_relationship	family_relationship_id	STRING
family_relationship	guid	STRING
family_relationship	relationship	EXTERNAL
generic_file	acl	STRING
generic_file	authz	STRING
generic_file	crdc_id	STRING
generic_file	dcf_indexd_guid	STRING
generic_file	file_access	Controlled
generic_file	file_access	Open
generic_file	file_description	STRING
generic_file	file_mapping_level	Participant
generic_file	file_mapping_level	Sample
generic_file	file_mapping_level	Study
generic_file	file_name	STRING
generic_file	file_size	INTEGER
generic_file	file_type	EXTERNAL
generic_file	file_url	STRING
generic_file	generic_file_id	STRING
generic_file	guid	STRING
generic_file	md5sum	STRING
genetic_analysis	age_at_genetic_analysis	NUMBER
genetic_analysis	allelic_ratio	NUMBER
genetic_analysis	alteration	EXTERNAL
genetic_analysis	alteration_effect	EXTERNAL
genetic_analysis	alteration_type	EXTERNAL
genetic_analysis	chromosome	EXTERNAL
genetic_analysis	cytoband	STRING
genetic_analysis	dna_index_numeric	NUMBER
genetic_analysis	exon	STRING
genetic_analysis	fusion_partner_exon	STRING
genetic_analysis	fusion_partner_gene	STRING
genetic_analysis	fusion_partner_transcript	STRING
genetic_analysis	gene_symbol	STRING
genetic_analysis	genetic_analysis_id	STRING
genetic_analysis	genomic_source_category	Germline
genetic_analysis	genomic_source_category	Not Reported
genetic_analysis	genomic_source_category	Somatic
genetic_analysis	genomic_source_category	Somatic Mosaic
genetic_analysis	genomic_source_category	Unknown
genetic_analysis	guid	STRING
genetic_analysis	hgvs_coding	STRING
genetic_analysis	hgvs_genome	STRING
genetic_analysis	hgvs_protein	STRING
genetic_analysis	iscn	STRING
genetic_analysis	method	Archer Fusion
genetic_analysis	method	DNA Sequencing
genetic_analysis	method	Methylation Analysis
genetic_analysis	method	Not Reported
genetic_analysis	method	Pathology
genetic_analysis	method	RNA Sequencing
genetic_analysis	method	Radiology
genetic_analysis	reference_genome	STRING
genetic_analysis	reported_significance	STRING
genetic_analysis	reported_significance_system	STRING
genetic_analysis	result	STRING
genetic_analysis	status	Absent
genetic_analysis	status	Not Done
genetic_analysis	status	Present
genetic_analysis	status	Unknown
genetic_analysis	test	STRING
genetic_analysis	transcript	STRING
genetic_analysis	translocation_partner_chromosome	EXTERNAL
genetic_analysis	translocation_partner_cytoband	STRING
genetic_analysis	vaf_numeric	NUMBER
laboratory_test	age_at_laboratory_test	NUMBER
laboratory_test	guid	STRING
laboratory_test	laboratory_test_id	STRING
laboratory_test	laboratory_test_method	EXTERNAL
laboratory_test	laboratory_test_name	EXTERNAL
laboratory_test	sensitivity	NUMBER
laboratory_test	specimen	EXTERNAL
laboratory_test	test_result_modifier	STRING
laboratory_test	test_result_numeric	STRING
laboratory_test	test_result_text	STRING
laboratory_test	test_result_unit	STRING
medical_history	guid	STRING
medical_history	medical_history_category	Autoimmune Disease
medical_history	medical_history_category	Cancer
medical_history	medical_history_category	Congenital Anomaly
medical_history	medical_history_category	Genetic Syndrome
medical_history	medical_history_category	Not Reported
medical_history	medical_history_category	Structural Birth Defect
medical_history	medical_history_category	Unknown
medical_history	medical_history_id	STRING
methylation_array_file	acl	STRING
methylation_array_file	authz	STRING
methylation_array_file	crdc_id	STRING
methylation_array_file	dcf_indexd_guid	STRING
methylation_array_file	file_access	Controlled
methylation_array_file	file_access	Open
methylation_array_file	file_description	STRING
methylation_array_file	file_mapping_level	Participant
methylation_array_file	file_mapping_level	Sample
methylation_array_file	file_mapping_level	Study
methylation_array_file	file_name	STRING
methylation_array_file	file_size	INTEGER
methylation_array_file	file_type	EXTERNAL
methylation_array_file	file_url	STRING
methylation_array_file	guid	STRING
methylation_array_file	md5sum	STRING
methylation_array_file	methylation_array_file_id	STRING
methylation_array_file	methylation_platform	STRING
methylation_array_file	reporter_label	STRING
participant	crdc_id	STRING
participant	guid	STRING
participant	occupation	EXTERNAL
participant	participant_id	STRING
participant	sex_at_birth	EXTERNAL
pathology_file	acl	STRING
pathology_file	authz	STRING
pathology_file	crdc_id	STRING
pathology_file	dcf_indexd_guid	STRING
pathology_file	deidentification_method	Not applicable
pathology_file	deidentification_method	automatic
pathology_file	deidentification_method	manual
pathology_file	deidentification_method	semiautomatic
pathology_file	file_access	Controlled
pathology_file	file_access	Open
pathology_file	file_description	STRING
pathology_file	file_mapping_level	Participant
pathology_file	file_mapping_level	Sample
pathology_file	file_mapping_level	Study
pathology_file	file_name	STRING
pathology_file	file_size	INTEGER
pathology_file	file_type	EXTERNAL
pathology_file	file_url	STRING
pathology_file	fixation_embedding_method	EXTERNAL
pathology_file	guid	STRING
pathology_file	image_modality	Computed Tomography
pathology_file	image_modality	Magnetic Resonance
pathology_file	image_modality	Panoramic X-Ray
pathology_file	image_modality	Positron Emission Tomography
pathology_file	image_modality	Slide Microscopy
pathology_file	license	CC by 3.0
pathology_file	license	CC by 4.0
pathology_file	magnification	STRING
pathology_file	md5sum	STRING
pathology_file	pathology_file_id	STRING
pathology_file	slim_url	STRING
pathology_file	staining_method	H&E
pathology_file	staining_method	IHC
pathology_file	staining_method	In situ hybridization
pathology_file	staining_method	Other
pathology_file	staining_method	Wright-Giemsa
pathology_file	staining_method	mIHC
pdx	guid	STRING
pdx	implantation_site	brain stem
pdx	implantation_site	intraperitoneal cavity
pdx	implantation_site	left cerebrum
pdx	implantation_site	mammary fat pad
pdx	implantation_site	muscle
pdx	implantation_site	renal capsule
pdx	implantation_site	right cerebrum
pdx	implantation_site	subcutaneous
pdx	implantation_site	subrenal capsule
pdx	implantation_site	tail vein
pdx	implantation_type	injection
pdx	implantation_type	intravenous
pdx	implantation_type	orthotopic
pdx	implantation_type	surgical
pdx	implantation_type	trocar
pdx	is_tumor_from_untreated_patient	No
pdx	is_tumor_from_untreated_patient	Not Reported
pdx	is_tumor_from_untreated_patient	Yes
pdx	model_id	STRING
pdx	mouse_strain	STRING
pdx	passage_number	STRING
pdx	passages_tested	STRING
pdx	pdx_id	STRING
pdx	sample_type_for_implantation	STRING
pdx	tumor_confirmed_not_to_be_mus_or_ebv_origin	No
pdx	tumor_confirmed_not_to_be_mus_or_ebv_origin	Unknown
pdx	tumor_confirmed_not_to_be_mus_or_ebv_origin	Yes
pdx	validation_technique	STRING
publication	guid	STRING
publication	publication_id	STRING
publication	pubmed_id	STRING
radiology_file	acl	STRING
radiology_file	acquisitionContrastCode	STRING
radiology_file	arterialSpinLabelingContrastCode	STRING
radiology_file	authz	STRING
radiology_file	complexImageComponentCode	STRING
radiology_file	crdc_id	STRING
radiology_file	dcf_indexd_guid	STRING
radiology_file	deidentification_method	Not applicable
radiology_file	deidentification_method	automatic
radiology_file	deidentification_method	manual
radiology_file	deidentification_method	semiautomatic
radiology_file	diffusionBValue	STRING
radiology_file	diffusionDirectionalityCode	STRING
radiology_file	echoPlanarPulseSequenceIndicator	STRING
radiology_file	echoPulseSequenceCategoryCode	STRING
radiology_file	echo_time	STRING
radiology_file	file_access	Controlled
radiology_file	file_access	Open
radiology_file	file_description	STRING
radiology_file	file_mapping_level	Participant
radiology_file	file_mapping_level	Sample
radiology_file	file_mapping_level	Study
radiology_file	file_name	STRING
radiology_file	file_size	INTEGER
radiology_file	file_type	EXTERNAL
radiology_file	file_url	STRING
radiology_file	flip_angle	STRING
radiology_file	guid	STRING
radiology_file	image_modality	Computed Tomography
radiology_file	image_modality	Magnetic Resonance
radiology_file	image_modality	Panoramic X-Ray
radiology_file	image_modality	Positron Emission Tomography
radiology_file	image_modality	Slide Microscopy
radiology_file	imaging_frequency	STRING
radiology_file	inversionRecoveryIndicator	STRING
radiology_file	inversion_time	STRING
radiology_file	magnetic_field_strength	STRING
radiology_file	md5sum	STRING
radiology_file	mrImageReconstructionProtocolElement	STRING
radiology_file	multipleSpinEchoIndicator	STRING
radiology_file	participant_age_at_imaging	NUMBER
radiology_file	phaseContrastIndicator	STRING
radiology_file	pixel_spacing	STRING
radiology_file	pulseSequenceName	STRING
radiology_file	radiology_file_id	STRING
radiology_file	repetition_time	STRING
radiology_file	resonantNucleusCode	STRING
radiology_file	saturationRecoveryIndicator	STRING
radiology_file	scanner_manufacturer	STRING
radiology_file	scanner_model	STRING
radiology_file	slice_thickness	STRING
radiology_file	spectrallySelectedSuppressionCode	STRING
radiology_file	steadyStatePulseSequenceCode	STRING
radiology_file	timeOfFlightContrastIndicator	STRING
sample	crdc_id	STRING
sample	guid	STRING
sample	laterality	Bilateral
sample	laterality	Left
sample	laterality	Midline
sample	laterality	Not Applicable
sample	laterality	Not Reported
sample	laterality	Not Specified
sample	laterality	Right
sample	laterality	Unknown
sample	participant_age_at_collection	NUMBER
sample	percent_necrosis	NUMBER
sample	percent_tumor	NUMBER
sample	sample_description	STRING
sample	sample_id	STRING
sample	sample_tumor_status	Normal
sample	sample_tumor_status	Not Reported
sample	sample_tumor_status	Peritumoral
sample	sample_tumor_status	Tumor
sample	tumor_spatial_extent	Local
sample	tumor_spatial_extent	Locoregional
sample	tumor_spatial_extent	Metastatic
sample	tumor_spatial_extent	Not Applicable
sample	tumor_spatial_extent	Not Reported
sample	tumor_spatial_extent	Regional
sample	tumor_spatial_extent	Unknown
sequencing_file	UMI_barcode_offset	STRING
sequencing_file	UMI_barcode_read	STRING
sequencing_file	UMI_barcode_size	STRING
sequencing_file	acl	STRING
sequencing_file	authz	STRING
sequencing_file	avg_read_length	NUMBER
sequencing_file	cDNA_read	STRING
sequencing_file	cDNA_read_offset	STRING
sequencing_file	cDNA_read_size	STRING
sequencing_file	cell_barcode_offset	STRING
sequencing_file	cell_barcode_read	STRING
sequencing_file	cell_barcode_size	STRING
sequencing_file	checksum_algorithm	STRING
sequencing_file	checksum_value	STRING
sequencing_file	coverage	NUMBER
sequencing_file	crdc_id	STRING
sequencing_file	custom_assembly_fasta_file_for_alignment	STRING
sequencing_file	dcf_indexd_guid	STRING
sequencing_file	design_description	STRING
sequencing_file	dissociation_method	STRING
sequencing_file	end_bias	STRING
sequencing_file	file_access	Controlled
sequencing_file	file_access	Open
sequencing_file	file_description	STRING
sequencing_file	file_mapping_level	Participant
sequencing_file	file_mapping_level	Sample
sequencing_file	file_mapping_level	Study
sequencing_file	file_name	STRING
sequencing_file	file_size	INTEGER
sequencing_file	file_type	EXTERNAL
sequencing_file	file_url	STRING
sequencing_file	guid	STRING
sequencing_file	instrument_model	EXTERNAL
sequencing_file	library_construction_method	STRING
sequencing_file	library_id	STRING
sequencing_file	library_layout	Not Applicable
sequencing_file	library_layout	Paired end
sequencing_file	library_layout	Single end
sequencing_file	library_selection	EXTERNAL
sequencing_file	library_source_material	Bulk Cells
sequencing_file	library_source_material	Bulk Nuclei
sequencing_file	library_source_material	Bulk Tissue
sequencing_file	library_source_material	Not Reported
sequencing_file	library_source_material	Other
sequencing_file	library_source_material	Single-cells
sequencing_file	library_source_material	Single-nuclei
sequencing_file	library_source_molecule	EXTERNAL
sequencing_file	library_strand	Not reported
sequencing_file	library_strand	Unknown
sequencing_file	library_strand	antisense
sequencing_file	library_strand	both
sequencing_file	library_strand	sense
sequencing_file	library_strategy	EXTERNAL
sequencing_file	md5sum	STRING
sequencing_file	number_of_bp	INTEGER
sequencing_file	number_of_reads	INTEGER
sequencing_file	platform	EXTERNAL
sequencing_file	protocols_link	STRING
sequencing_file	reference_genome_assembly	STRING
sequencing_file	reverse_transcription_primer	Not Available
sequencing_file	reverse_transcription_primer	Other
sequencing_file	reverse_transcription_primer	oligo-dT
sequencing_file	reverse_transcription_primer	random
sequencing_file	sequence_alignment_software	STRING
sequencing_file	sequencing_file_id	STRING
sequencing_file	single_cell_entity	STRING
sequencing_file	spike_in	STRING
sequencing_file	total_number_of_input_cells	STRING
study	crdc_id	STRING
study	dbgap_accession	STRING
study	external_url	STRING
study	guid	STRING
study	study_acronym	STRING
study	study_description	STRING
study	study_id	STRING
study	study_name	STRING
study	study_period_start	INTEGER
study	study_period_stop	INTEGER
study	study_phase	Active
study	study_phase	Completed
study	study_phase	Provisional
study_admin	adult_or_childhood_study	Adult
study_admin	adult_or_childhood_study	Pediatric
study_admin	file_types_and_format	STRING
study_admin	guid	STRING
study_admin	organism_species	Canine
study_admin	organism_species	Cell Line
study_admin	organism_species	Human
study_admin	organism_species	Mouse
study_admin	study_admin_id	STRING
study_arm	clinical_trial_identifier	STRING
study_arm	clinical_trial_repository	STRING
study_arm	guid	STRING
study_arm	study_arm_description	STRING
study_arm	study_arm_id	STRING
study_funding	funding_agency	STRING
study_funding	funding_source_program_name	STRING
study_funding	grant_id	STRING
study_funding	guid	STRING
study_funding	study_funding_id	STRING
study_personnel	crdc_id	STRING
study_personnel	email_address	STRING
study_personnel	guid	STRING
study_personnel	institution	STRING
study_personnel	orcid	STRING
study_personnel	personnel_name	STRING
study_personnel	personnel_type	Co-PI
study_personnel	personnel_type	Data Manager
study_personnel	personnel_type	Data Submitter
study_personnel	personnel_type	PI
study_personnel	study_personnel_id	STRING
study_status	external_url	STRING
study_status	guid	STRING
study_status	number_of_files	INTEGER
study_status	number_of_participants	INTEGER
study_status	number_of_samples	INTEGER
study_status	repository_name	STRING
study_status	study_repository_released	REGEXP /\b(0?[1-9]|1[0-2])/[0-9]{4}\b/
study_status	study_repository_start	REGEXP /\b(0?[1-9]|1[0-2])/[0-9]{4}\b/
study_status	study_status_id	STRING
study_status	total_size_of_data_files	INTEGER
study_status	version	STRING
survival	age_at_event_free_survival_status	NUMBER
survival	age_at_last_known_survival_status	NUMBER
survival	cause_of_death	Due to non-study treatment
survival	cause_of_death	Due to other cause
survival	cause_of_death	Due to protocol treatment
survival	cause_of_death	Due to secondary primary cancer
survival	cause_of_death	Due to this disease
survival	cause_of_death	Unknown
survival	event_free_survival_status	Censored
survival	event_free_survival_status	Not Censored
survival	event_free_survival_status	Not Reported
survival	event_free_survival_status	Unknown
survival	first_event	Death
survival	first_event	Not Applicable
survival	first_event	Not Reported
survival	first_event	Progression
survival	first_event	Relapse
survival	first_event	Second Malignant Neoplasm
survival	first_event	Unknown
survival	follow_up_category	adverse_event
survival	follow_up_category	comorbidity
survival	follow_up_category	other
survival	follow_up_category	risk_factor
survival	follow_up_other	EXTERNAL
survival	guid	STRING
survival	last_known_survival_status	Alive
survival	last_known_survival_status	Dead
survival	last_known_survival_status	Not reported
survival	last_known_survival_status	Unknown
survival	last_known_survival_status	Unspecified
survival	survival_id	STRING
synonym	associated_id	STRING
synonym	data_location	STRING
synonym	domain_description	STRING
synonym	guid	STRING
synonym	repository_of_synonym_id	STRING
synonym	synonym_id	STRING
treatment_chemotherapy	age_at_treatment_end	NUMBER
treatment_chemotherapy	age_at_treatment_start	NUMBER
treatment_chemotherapy	dose	STRING
treatment_chemotherapy	dose_frequency	STRING
treatment_chemotherapy	dose_route	STRING
treatment_chemotherapy	dose_unit	STRING
treatment_chemotherapy	guid	STRING
treatment_chemotherapy	protocol	STRING
treatment_chemotherapy	treatment_chemotherapy_id	STRING
treatment_other	age_at_treatment_end	NUMBER
treatment_other	age_at_treatment_start	NUMBER
treatment_other	guid	STRING
treatment_other	treatment_other_id	STRING
treatment_radiation	age_at_treatment_end	NUMBER
treatment_radiation	age_at_treatment_start	NUMBER
treatment_radiation	fraction_radiation_dose	STRING
treatment_radiation	fraction_radiation_dose_unit	STRING
treatment_radiation	guid	STRING
treatment_radiation	laterality_of_radiation_field	Both
treatment_radiation	laterality_of_radiation_field	Left
treatment_radiation	laterality_of_radiation_field	Neither
treatment_radiation	laterality_of_radiation_field	Not Reported
treatment_radiation	laterality_of_radiation_field	Right
treatment_radiation	radiation_therapy_fraction	STRING
treatment_radiation	total_radiation_dose	STRING
treatment_radiation	total_radiation_dose_unit	STRING
treatment_radiation	treatment_radiation_id	STRING
treatment_response	age_at_response	NUMBER
treatment_response	guid	STRING
treatment_response	treatment_response_id	STRING
treatment_surgery	age_at_treatment_end	NUMBER
treatment_surgery	age_at_treatment_start	NUMBER
treatment_surgery	guid	STRING
treatment_surgery	treatment_surgery_id	STRING

relationship	source_node	destination_node	property	value_or_TYPE
of_cell_line	cell_line	sample	NA	NA
of_cell_line	cell_line	study	NA	NA
of_clinical_measure_file	clinical_measure_file	study	NA	NA
of_clinical_measure_file	clinical_measure_file	participant	NA	NA
of_clinical_measure_file	clinical_measure_file	sample	NA	NA
of_consent_group	consent_group	study	NA	NA
of_cytogenomic_file	cytogenomic_file	sample	NA	NA
of_diagnosis	diagnosis	sample	NA	NA
of_diagnosis	diagnosis	participant	NA	NA
of_exposure	exposure	participant	NA	NA
of_family_relationship	family_relationship	participant	NA	NA
of_generic_file	generic_file	participant	NA	NA
of_generic_file	generic_file	sample	NA	NA
of_generic_file	generic_file	study	NA	NA
of_genetic_analysis	genetic_analysis	participant	NA	NA
of_genetic_analysis	genetic_analysis	sample	NA	NA
of_laboratory_test	laboratory_test	sample	NA	NA
of_laboratory_test	laboratory_test	participant	NA	NA
of_medical_history	medical_history	participant	NA	NA
of_methylation_array_file	methylation_array_file	sample	NA	NA
of_participant	participant	consent_group	NA	NA
of_pathology_file	pathology_file	sample	NA	NA
of_pdx	pdx	study	NA	NA
of_pdx	pdx	sample	NA	NA
of_publication	publication	study	NA	NA
of_radiology_file	radiology_file	participant	NA	NA
of_sample	sample	pdx	NA	NA
of_sample	sample	cell_line	NA	NA
of_sample	sample	participant	NA	NA
of_sequencing_file	sequencing_file	sample	NA	NA
of_study_admin	study_admin	study	NA	NA
of_study_arm	study_arm	study	NA	NA
of_study_funding	study_funding	study	NA	NA
of_study_personnel	study_personnel	study	NA	NA
of_study_status	study_status	study	NA	NA
of_survival	survival	participant	NA	NA
of_synonym	synonym	sample	NA	NA
of_synonym	synonym	participant	NA	NA
of_synonym	synonym	study	NA	NA
of_treatment_chemotherapy	treatment_chemotherapy	participant	NA	NA
of_treatment_other	treatment_other	participant	NA	NA
of_treatment_radiation	treatment_radiation	participant	NA	NA
of_treatment_response	treatment_response	participant	NA	NA
of_treatment_surgery	treatment_surgery	participant	NA	NA

property	description
UMI_barcode_offset	The offset in sequence of the UMI identifying barcode. E.g. "16".
UMI_barcode_read	Unique molecular identifier; added at cell isolation or library construction step. Determines which transcript molecule the read originated from.
UMI_barcode_size	The size of the UMI identifying barcode. E.g. "10".
acl	A free text field used to document whether the data in a repository is open access or controlled access. If access to the data are unrestricted, the acl field should be listed [“*]. Controlled access should be denoted as a comma delimited list of phs accession numbers, for example, [“phs000123] or [“phs000123,phs000124].
acquisitionContrastCode	Text specifying the kind of contrast used during the imaging acquisition process.
adult_or_childhood_study	The identifiable class of the study participant based upon their age.
adverse_event	Common Terminology Criteria for Adverse Events Version 4.0 Low Level Term Name
age_at_diagnosis	Age at the time of diagnosis expressed in number of days since birth.
age_at_event_free_survival_status	Time from diagnosis to first event (or censoring), in days.
age_at_exposure	The age (in days) of subject at a known exposure to a hazardous factor or substance.
age_at_genetic_analysis	The age in days of the subject at the time of the genetic analysis.
age_at_laboratory_test	The age (in days) of the subject when the molecular test was performed.
age_at_last_known_survival_status	The age (in days) of the subject when the vitals measurement was taken.
age_at_response	The age (in days) of subject when the response assessment was made.
age_at_treatment_end	Subject Age in Days at End of Treatment Course Day Count
age_at_treatment_start	Subject Age in Days at Start of Treatment Course Day Count
alcohol_days_per_week	Numeric value used to describe the average number of days each week that a person consumes an alcoholic beverage.
alcohol_drinks_per_day	Numeric value used to describe the average number of alcoholic beverages a person consumes per day.
alcohol_intensity	Category to describe the patient's current level of alcohol use as self-reported by the patient.
allelic_ratio	A decimal number capturing the ratio of variant alleles to wild-type alleles present in a sample.
alteration	The words by which the generally used name of the mutation is known.
alteration_effect	The type of effect of a sequence change on the function of an RNA, DNA, or protein.
alteration_type	The type of gain, loss or alteration of the sequences comprising a gene.
anatomic_site	The location within the body as captured in the topography label of the International Classification of Diseases for Oncology, 3rd Edition (ICD-O-3).
arterialSpinLabelingContrastCode	Text specifying the kind of contrast used during the imaging acquisition process.
asbestos_exposure	The category related to contact with chemical, biological, or physical substances found in air, water, food, soil, or product that may have a harmful effect on a person's health.
associated_id	Text to identify the other name or alias of a person.
authz	A free text field used to document whether the data in a repository is open access or controlled access. Open access files should have authz = ['/open']. Controlled access files have an acl value format of ['/programs/phsNNN'] (e.g.  ['/programs/1234'].
avg_read_length	The average length for nucleic acid sequencing reads obtained after completion of the sequencing process.
beam_radiation_type	A textual description of the type of external beam radiation therapy that was administered.
cDNA_read	The type of read that contains the cDNA read:index1/index2/read1/read2.
cDNA_read_offset	A description of the cDNA offset.
cDNA_read_size	The size of the cDNA read. E.g. "98".
cause_of_death	A high level grouping of the circumstance or condition of greatest rank or importance that results in the death of a living being.
cell_barcode_offset	The offset in sequence of the cell identifying barcode.E.g. "0"
cell_barcode_read	The type of read that contains the cell barcode: index1/index2/read1/read2.
cell_barcode_size	The size of the cell identifying barcode. E.g. "16".
cell_line_id	A sequence of characters used to identify, name, or characterize a permanently established cell culture that will proliferate indefinitely given appropriate fresh medium and space.
cell_line_passage_number	Removal of a cell culture from the culture vessel with a subculture (passage) process, in order to keep the cells at a sufficiently low density to stimulate further growth.:A numeral or string of numerals expressing value, quantity, or identification
checksum_algorithm	The method by which the file checksum was calculated.
checksum_value	A small-sized block of data derived from a file for the purpose of detecting errors that may have been introduced during file transmission and/or storage and used to verify data integrity.
chemotherapy_agent	The name of the individual therapeutic agent(s) used as part of a treatment regimen.
chemotherapy_class	The type of chemotherapy agent used in the treatment of diseases as classified by the American Cancer Society (ACS).
chemotherapy_subclass	The sub-type of chemotherapy agent used in the treatment of diseases as classified by the American Cancer Society (ACS).
chemotherapy_type	Text term that describes the kind of treatment administered.
chromosome	Threadlike structures made of protein and a single molecule of DNA in a human that serve to carry the genomic information from cell to cell.
